CountryName,CountryCode,Y1990,Y2000,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
Sint Maarten (Dutch part),SXM,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,0,7774.482066,12645.35297,11943.72686,12534.20949,12870.95527,13061.9978,13242.46826,13593.48225,14103.43558,14553.55695,15023.24531
Slovenia,SVN,0,14021.71032,19213.95047,17556.37846,17696.34494,17774.29774,17263.50263,17044.92015,17535.46678,17918.09806,18468.69996,19376.27684
Solomon Islands,SLB,7058.42323,6809.378128,7211.428866,6716.026035,7014.156195,7765.743693,7944.064791,8009.792131,8019.375335,8055.585719,8168.069248,8268.111207
Somalia,SOM,12545.4401,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,43451.57582,42746.16285,53729.13332,52322.8605,53271.8029,54306.66238,54739.16236,55296.9863,55520.96757,55466.9447,55059.32387,55095.97579
South Sudan,SSD,0,0,0,0,0,3110.579463,1429.250439,1788.952618,1784.75863,1728.982062,1447.337976,0
Spain,ESP,16961.88319,21394.2001,24390.39941,23311.35299,23207.5357,22894.2502,22209.53923,21902.35981,22271.09202,23053.37222,23788.15345,24467.79857
Sri Lanka,LKA,134478.1579,206311.1756,287516.5137,295774.7754,317534.2069,342245.3449,371530.8201,381161.1368,396486.8834,412469.3915,426085.4691,434409.9857
Saint Kitts and Nevis,KNA,22471.52863,31642.96734,36212.49106,34736.51692,33586.29993,34020.95143,33440.47651,35134.2963,36834.48892,37911.84976,38372.62545,38671.85654
Saint Lucia,LCA,15281.29965,16984.23437,19308.53445,19330.52999,18845.27929,18827.50472,18753.46184,19299.00205,19174.34773,19464.24895,19696.19302,20132.32762
Saint Martin (French part),MAF,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,8428.922376,11419.60741,15862.7747,15517.29655,14988.41422,14922.01096,15129.8295,15408.17874,15554.55984,15823.85455,15997.37329,16215.18331
Sudan,SDN,320.3337535,420.1414584,609.6095061,613.3527477,618.47297,667.2672168,752.7788876,767.5268287,769.5477702,788.2957176,805.9307564,820.6579622
Suriname,SUR,12827.08284,11836.9703,16296.28767,16610.99576,17287.48933,18109.85555,18407.04406,18756.22074,18619.23464,17962.50235,16881.3399,16746.47942
Sweden,SWE,270376.4293,322131.1866,379917.2354,357164.1278,375340.873,382442.5378,378536.866,380001.6645,386048.6319,399261.2244,407030.6764,410361.7454
Switzerland,CHE,67104.21863,70717.26969,79045.60781,76329.42212,77806.72766,78248.95803,78201.37994,78739.07041,79689.31381,79753.55974,79972.76319,79956.91023
Syrian Arab Republic,SYR,45179.74027,56255.35012,0,0,0,0,0,0,0,0,0,0
Tajikistan,TJK,887.9023296,287.4359195,485.2587675,492.7056041,513.1396443,538.8205322,566.2555587,594.5681417,620.3704645,643.2921405,673.0124073,705.7368268
Tanzania,TZA,498413.1097,501440.3624,672494.4922,686606.6025,707582.2249,739921.6784,754034.558,784027.1148,813018.4818,843093.4232,874445.9954,908195.478
Thailand,THA,60401.88259,83458.62714,115865.4736,114486.9057,122490.2099,122931.3493,131225.1305,134160.2113,134938.9007,138526.6744,142646.2495,147840.146
Timor-Leste,TLS,0,1118.461315,3321.013476,3080.073034,2995.914889,3285.436335,3373.319692,2932.232167,2117.531825,2501.598442,2467.166955,2221.39696
Togo,TGO,196012.7676,185393.8537,171980.864,173274.5994,175418.6406,179128.5351,182830.5694,185133.2709,190961.5067,196146.4332,201582.3004,207580.7566
Tonga,TON,5192.178912,6684.874901,6908.402505,7025.79051,7240.462084,7410.807348,7450.1434,7191.819839,7309.372105,7539.204994,7738.839827,7881.716349
Trinidad and Tobago,TTO,48150.9385,71993.96084,125534.0409,119455.1241,122822.6176,121847.4884,122798.579,123390.5053,122511.893,123858.6099,116064.6907,113008.7376
Tunisia,TUN,3188.401354,4300.79985,5680.299848,5789.482936,5926.213243,5746.951898,5907.961922,6007.276915,6113.977251,6113.329113,6110.846664,6160.693513
Turkey,TUR,9513.741746,11568.23746,14885.2725,14006.21339,14987.46344,16407.51774,16925.87411,18068.11314,18694.94515,19518.28894,19825.39689,20971.08082
Turkmenistan,TKM,4810.194204,3084.519005,5115.504151,5349.313512,5750.439101,6485.038329,7076.616446,7655.378338,8289.464625,8671.166665,9050.608772,9478.98143
Turks and Caicos Islands,TCA,0,0,0,0,0,0,0,0,0,0,0,0
Tuvalu,TUV,2333.710985,3017.547771,3244.197292,3070.395556,2961.067325,3154.560551,3006.130155,3116.396092,3132.632859,3390.142864,3462.813866,3544.718184
Uganda,UGA,612978.0769,836297.6218,1146455.738,1183034.775,1207602.674,1276654.318,1281350.513,1283239.441,1304321.906,1327165.472,1344000.77,1352464.114
Ukraine,UKR,31467.69113,14426.8978,26282.37715,22492.21426,23530.18376,24905.60341,25026.81315,25077.16049,24790.14442,22448.9029,23059.7223,23740.37356
United Arab Emirates,ARE,248286.4024,230755.1146,160337.4747,136629.4791,128676.6608,131219.6345,133592.5261,138694.5951,143764.0966,149668.6476,152223.955,151296.6023
United Kingdom,GBR,18568.41215,23024.54869,26234.14923,24946.12057,25170.75826,25337.56066,25534.72781,25884.90993,26475.29537,26881.83613,27207.24907,27514.49816
United States,USA,36312.41418,45055.81792,49364.64455,47575.60856,48375.40695,48786.45498,49498.39092,49971.95136,50871.67408,51933.40481,52319.16335,53128.5397
